,date,wallet_address,sent_amount_btc,received_amount_btc,net
30729,2025-03-20 16:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.2851401,0.10247417,0.18266593
32280,2025-03-20 16:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,340.71030372,340.69829596,0.012007760000017242
10891,2025-03-20 16:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,57.36943521,0.0,57.36943521
10892,2025-03-20 16:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,0.0,60.607285,-60.607285
33310,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33297,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33285,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33296,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33298,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33299,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33300,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33301,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33302,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33303,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33304,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33306,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33307,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33305,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33295,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
31225,2025-03-20 16:00:00,3Hi5VHVgmYZYfAPc9aNvQoNXyEv5rYvJQN,0.0,33.1,-33.1
33309,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33286,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33308,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33288,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33289,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33287,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33291,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33292,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33293,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33294,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33290,2025-03-20 16:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
30725,2025-03-20 17:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0,0.00137532,-0.00137532
30721,2025-03-20 17:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,88.12834324,85.4415804,2.68676284
30724,2025-03-20 17:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0,0.19775097,-0.19775097
30723,2025-03-20 17:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.0,8.78188148,-8.78188148
30722,2025-03-20 17:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,88.31356683,88.12834324,0.18522358999999256
30720,2025-03-20 17:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.15109757,0.01038299,0.14071457999999998
10888,2025-03-20 17:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,60.607285,0.0,60.607285
30718,2025-03-20 17:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.10247417,0.03884655,0.06362762
10889,2025-03-20 17:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,0.0,60.60725646,-60.60725646
10890,2025-03-20 17:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,3.23786291,0.0,3.23786291
33246,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33247,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33248,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33249,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33250,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33251,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33252,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33253,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33254,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33255,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33256,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
3332,2025-03-20 17:00:00,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,11.77919556,-11.77919556
30715,2025-03-20 17:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.19775097,0.05922945,0.13852152
30716,2025-03-20 17:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.13263589,0.02174061,0.11089528000000001
30717,2025-03-20 17:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.01036792,0.01035712,1.0800000000000046e-05
30719,2025-03-20 17:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.01038299,0.01036792,1.5070000000000708e-05
11676,2025-03-20 17:00:00,bc1q32lyrhp9zpww22phqjwwmelta0c8a5q990ghs6,1388.48785648,156.4878398,1232.0000166799998
33257,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33271,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33283,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33282,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33281,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33280,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33278,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33277,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33276,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33275,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33260,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33261,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33262,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33263,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33264,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33265,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33266,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33267,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33268,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33269,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33270,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33274,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33273,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33284,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
7974,2025-03-20 17:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,67.92466235,-67.92466235
33279,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33272,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
8605,2025-03-20 17:00:00,bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,18768.66039715,18760.27921808,8.381179070001963
7977,2025-03-20 17:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.14656772,-0.14656772
33259,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
7975,2025-03-20 17:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.24399453,-0.24399453
19469,2025-03-20 17:00:00,18DowXoMUQT5EU8zPTDTrq4hrwmi8ddCcc,0.0,0.2536544,-0.2536544
7976,2025-03-20 17:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.26558081,-0.26558081
33258,2025-03-20 17:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33226,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33213,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33245,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33244,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33243,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33242,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33241,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33240,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33239,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33238,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33237,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33236,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33235,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33234,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33222,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33223,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
3331,2025-03-20 18:00:00,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,10.27348033,-10.27348033
33224,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33233,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33232,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33231,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33230,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33229,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33228,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33227,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33225,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33214,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
22399,2025-03-20 18:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,2.64761204,-2.64761204
31224,2025-03-20 18:00:00,3Hi5VHVgmYZYfAPc9aNvQoNXyEv5rYvJQN,9.12,0.0,9.12
7973,2025-03-20 18:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.61134889,-0.61134889
30714,2025-03-20 18:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.03884655,0.01563703,0.02320952
30713,2025-03-20 18:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,8.78188148,8.62448043,0.15740104999999893
30712,2025-03-20 18:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,8.62448043,4.65036544,3.9741149900000003
30711,2025-03-20 18:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,4.65036544,4.51543626,0.13492917999999943
10885,2025-03-20 18:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,0.0,60.60719713,-60.60719713
10886,2025-03-20 18:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,14.91058848,0.0,14.91058848
33215,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33221,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33220,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
10887,2025-03-20 18:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,0.0,60.60723563,-60.60723563
33218,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33217,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
7972,2025-03-20 18:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.14129033,-0.14129033
22401,2025-03-20 18:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.29822852,-0.29822852
22400,2025-03-20 18:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,0.91650331,-0.91650331
32279,2025-03-20 18:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,0.0,0.01932288,-0.01932288
32278,2025-03-20 18:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,5.01775886,19.99255653,-14.974797670000001
33219,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33216,2025-03-20 18:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33204,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33203,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33208,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33202,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33207,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33200,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33199,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33206,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33201,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33205,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33179,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33178,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33180,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33181,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33182,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33177,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33183,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33184,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33176,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33185,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33175,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33174,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33173,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33172,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33171,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33170,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33169,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33168,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33167,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33165,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33197,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33196,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33195,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33194,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33193,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33198,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33192,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33190,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33189,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33188,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33187,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33166,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33186,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33191,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
10882,2025-03-20 19:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,20.30370828,0.0,20.30370828
30709,2025-03-20 19:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.01563703,0.01147247,0.0041645599999999994
32272,2025-03-20 19:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,228.49637873,183.49717097,44.99920775999999
22398,2025-03-20 19:00:00,bc1qmxcagqze2n4hr5rwflyfu35q90y22raxdgcp4p,0.0,26.66703339,-26.66703339
32273,2025-03-20 19:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,348.27607008,152.28880873,195.98726135
32274,2025-03-20 19:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,340.69829596,340.69808553,0.00021042999998144296
33211,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33212,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
32275,2025-03-20 19:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,222.49703772,228.49637873,-5.999341009999995
10883,2025-03-20 19:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,37.91807097,0.0,37.91807097
10884,2025-03-20 19:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,0.0,60.60716859,-60.60716859
7966,2025-03-20 19:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.03747626,-0.03747626
20455,2025-03-20 19:00:00,34X3kp5PTrqR9dA9Zf9XwivpE6tnNJdHKB,0.0,5.32289211,-5.32289211
32276,2025-03-20 19:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,217.99687148,222.49703772,-4.500166239999999
33209,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
31223,2025-03-20 19:00:00,3Hi5VHVgmYZYfAPc9aNvQoNXyEv5rYvJQN,0.0,33.4,-33.4
32277,2025-03-20 19:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,218.37522225,217.99687148,0.3783507699999973
28871,2025-03-20 19:00:00,bc1qeqt22hj0uv5kcquas5qxa373qx0r3pwkqtu702cu24s87w0j4l3star0sw,1.80006716,0.0,1.80006716
30710,2025-03-20 19:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.01437252,0.0113081,0.00306442
30708,2025-03-20 19:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,4.51543626,2.45137883,2.0640574300000005
30707,2025-03-20 19:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.01035712,0.01034452,1.2599999999999764e-05
3330,2025-03-20 19:00:00,bc1q4j7fcl8zx5yl56j00nkqez9zf3f6ggqchwzzcs5hjxwqhsgxvavq3qfgpr,0.0,11.11725484,-11.11725484
7967,2025-03-20 19:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.03533105,-0.03533105
30706,2025-03-20 19:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,2.45137883,2.35147169,0.09990714
7971,2025-03-20 19:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,5.79572331,-5.79572331
33210,2025-03-20 19:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
7969,2025-03-20 19:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.13417328,-0.13417328
7970,2025-03-20 19:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.10475403,-0.10475403
7968,2025-03-20 19:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,3.99999604,-3.99999604
33161,2025-03-20 20:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33160,2025-03-20 20:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33159,2025-03-20 20:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33158,2025-03-20 20:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
30703,2025-03-20 20:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,1.33363459,0.74545666,0.58817793
30704,2025-03-20 20:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,2.35147169,1.33363459,1.0178371
10877,2025-03-20 20:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,89.87959784,0.0,89.87959784
10878,2025-03-20 20:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,0.0,60.60712247,-60.60712247
10879,2025-03-20 20:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,86.32208527,0.0,86.32208527
10880,2025-03-20 20:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,43.19233675,0.0,43.19233675
30702,2025-03-20 20:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,0.02097458,0.0100966,0.010877979999999999
33162,2025-03-20 20:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
10881,2025-03-20 20:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,87.05256396,0.0,87.05256396
30705,2025-03-20 20:00:00,1G47mSr3oANXMafVrR8UC4pzV7FEAzo3r9,85.4415804,70.25288417,15.188696230000005
7965,2025-03-20 20:00:00,bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,0.0,0.14970317,-0.14970317
33163,2025-03-20 20:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33164,2025-03-20 20:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
10876,2025-03-20 20:00:00,32retgqZViwtgbaJJYDMMVop9J55G3w6cC,47.84259616,0.0,47.84259616
32271,2025-03-20 20:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,0.0,0.35010238,-0.35010238
32267,2025-03-20 21:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,0.35010238,3.34581215,-2.99570977
32268,2025-03-20 21:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,152.28880873,152.17519903,0.11360970000001203
32269,2025-03-20 21:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,183.49717097,183.42117883,0.07599214000001098
32270,2025-03-20 21:00:00,1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,340.69808553,340.69792825,0.00015727999999626263
33149,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33148,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33144,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33143,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33139,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33140,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33141,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33142,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33146,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33145,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33147,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33150,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33132,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33137,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33121,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33120,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33119,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33118,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33117,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33116,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33115,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33114,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33113,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33112,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
33111,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33110,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33109,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33108,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.001,-0.001
33107,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.0015,-0.0015
33106,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.00125,-0.00125
33105,2025-03-20 21:00:00,1111111111111111111114oLvT2,0.0,0.00025,-0.00025
